Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
67	Town / City	par060	Surfboard on Ocean - Green Legs, Red Cap	2006	3.35
67	Town / City	par061	Surfboard on Ocean	?	3.71
67	Town / Classic Town	pln150	Plain Blue Torso with Blue Arms, Red Legs, Black Hat	1980	3.38
67	Town / Classic Town / Hospital	doc029	Doctor - Straight Line, White Legs, Red Pigtails Hair	1980	3.26
67	Town / Classic Town / Hospital	doc030	Doctor - Stethoscope, White Legs, Black Pigtails Hair	1982	3.26
67	Town / Classic Town	trn137	Suit with 3 Buttons Blue - White Legs, Black Male Hair	1982	3.29
67	Town / Classic Town	pln151	Plain Blue Torso with Blue Arms, Red Legs, White Hat	1982	3.38
67	Town / Classic Town	pln152	Plain Black Torso with Black Arms, White Legs, Light Gray Classic Helmet	1982	3.4
67	Town / Classic Town	zip040	Jacket with Zipper - White, White Legs, Red Classic Helmet	1985	3.4
67	Town / Classic Town / Post Office	post005	Post Office - Red Legs, Black Hat	1985	3.38
67	Town / Classic Town	but036	Shirt with 3 Buttons - Red, Red Arms, White Legs, White Cap	1985	3.35
67	Town / Classic Town	zip041	Jacket with Zipper - Black, Red Legs, Red Classic Helmet	1985	3.4
67	Town / Classic Town / Hospital	doc031	Doctor - Straight Line, White Legs, Red Female Hair	1985	3.31
67	Town / Classic Town	jred020	Jacket Red with Zipper - Red Arms - Black Legs, Black Female Hair	1985	3.33
67	Town / Classic Town	but037	Shirt with 6 Buttons - Blue, Light Gray Legs, Blue Hat	1985	3.38
67	Town / Classic Town	pln153	Plain Red Torso with Red Arms, White Legs, Black Female Hair	1998	3.33
67	Town / Classic Town	hor029	Horizontal Lines Red - White Arms - Red Legs, Black Female Hair	1985	3.31
67	Town / Classic Town	zip042	Jacket with Zipper - White, Blue Legs, Blue Classic Helmet	1985	3.4
67	Town / Classic Town	zip043	Jacket with Zipper - White, White Legs, Blue Classic Helmet	1985	3.4
67	Town / Classic Town	ovr029	Overalls Blue with Pocket, Blue Legs, Red Female Hair	1985	3.33
67	Town / Classic Town	hgh009	Highway Pattern - Light Gray Legs, Black Hat	1985	3.38
67	Town / Classic Town	hgh010	Highway Pattern - Black Legs, Red Construction Helmet	1985	3.27
67	Town / Classic Town	ver017	Vertical Lines Red & Blue - Red Arms - Blue Legs, Black Female Hair	1985	3.33
67	Town / Classic Town	but038	Shirt with 3 Buttons - Blue, Red Legs, Red Female Hair	1985	3.33
67	Town / Classic Town	jred021	Jacket Red with Zipper - Red Arms - Black Legs, Black Pigtails Hair	1985	3.26
67	Town / Classic Town	jred022	Jacket Red with Zipper - Red Arms - White Legs, Blue Cap	1985	3.35
227	Harry Potter / Order of the Phoenix	hp080	Professor Dolores Umbridge	2007	3.71
227	Harry Potter / Order of the Phoenix	hp081	Death Eater, Black Hood and Cape	2007	3.96
227	Harry Potter / Order of the Phoenix	hp082	Professor Severus Snape, Light Nougat Head	2007	3.53
227	Harry Potter / Order of the Phoenix	hp083	Hermione Granger, Gryffindor Stripe Torso, Reddish Brown Female Hair Mid-Length	2007	3.99
67	Town / Classic Town / Gas Station	shell014	Shell - Classic - Blue Legs, Red Construction Helmet (Torso with Trapezoid Sticker)	1980	3.7
67	Town / Classic Town	con007	Shirt with 6 Buttons - Blue, Black Legs, Red Construction Helmet, Yellow Chevron Vest	1979	3.66
227	Harry Potter / Order of the Phoenix	hp085	Draco Malfoy, Dark Bluish Gray Sweater, Smirk	2007	3.39
67	Town / Classic Town	pln154	Plain White Torso with White Arms, Blue Legs, Red Construction Helmet	1980	3.7
34	Space / Mars Mission	mm001	Mars Mission Alien with Marbled Glow In Dark Torso	2007	2
34	Space / Mars Mission	mm002	Mars Mission Astronaut with Helmet and Balaclava	2007	3.7
67	Town / City	ovr027	Overalls Green with Pocket, Green Legs, Dark Bluish Gray Knit Cap, Beard	2007	3.7
67	Town / City / Harbor	boat009	Boat Captain with Blue Tie and Anchor on Pocket, White Hat	2007	3.38
67	Town / City	ovr030	Overalls Striped Blue with Pocket, Blue Legs, Red Construction Helmet, Silver Glasses and Eyebrows	2007	3.7
67	Town / City	boat011	Overalls with Tools in Pocket Blue, Black Knit Cap, Smirk and Stubble Beard	2007	3.37
67	Town / City	cty0046	Sanitary Engineer 1 - Green Legs, Beard around Mouth	2007	3.4
65	Star Wars / Star Wars Episode 1	sw0159	Anakin Skywalker (Short Legs)	2007	3.37
65	Star Wars / Star Wars Episode 1	sw0160	Naboo Fighter Pilot - Tan Jacket	2007	3.73
573	SpongeBob SquarePants	bob006	Mrs. Puff	2007	4.6
65	Star Wars / Star Wars Episode 4/5/6	sw0161	C-3PO - Pearl Gold with Pearl Light Gold Hands	2005	2.98
9	Castle / Fantasy Era	cas326	Fantasy Era - Evil Wizard	2007	4.95
9	Castle / Fantasy Era	cas328	Fantasy Era - Skeleton Warrior 2, White	2007	2
9	Castle / Fantasy Era	cas327	Fantasy Era - Skeleton Warrior 1, Black	2007	1.95
9	Castle / Fantasy Era	cas329	Fantasy Era - Skeleton Warrior 3, White, Speckled Helmet	2007	2.8
9	Castle / Fantasy Era	cas330	Fantasy Era - Skeleton Warrior 4, White, Black Breastplate and Helmet, Dark Red Hips and Black Legs	2007	4.5
9	Castle / Fantasy Era	cas331	Fantasy Era - Skeleton Warrior 5, White, Speckled Breastplate and Helmet, Dark Red Hips and Black Legs	2007	4.5
9	Castle / Fantasy Era	cas332	Fantasy Era - Crown King with Cape	2007	5
9	Castle / Fantasy Era	cas333	Fantasy Era - Crown Princess (Maiden)	2007	4.9
9	Castle / Fantasy Era	cas334	Fantasy Era - Crown Knight Plain with Breastplate, Grille Helmet, Scowl	2007	4.55
9	Castle / Fantasy Era	cas337	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Scowl	2007	3.65
9	Castle / Fantasy Era	cas336	Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Broad Brim, Smirk and Stubble Beard	2007	4
9	Castle / Fantasy Era	cas335	Fantasy Era - Crown Knight Plain with Breastplate, Helmet with Visor, Curly Eyebrows and Goatee, Dark Bluish Gray Hips and Legs	2007	4.7
65	Star Wars	sw0001c	Battle Droid with One Straight Arm	2007	2
65	Star Wars / Star Wars Episode 1	sw0095	Battle Droid Pilot with Blue Torso and Straight Arm	2007	2
65	Star Wars	sw0096	Battle Droid Security with Straight Arm and Dark Red Torso	2007	2
9	Castle / Fantasy Era	cas338	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Scar Across Lip	2007	3.65
9	Castle / Fantasy Era	cas339	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Vertical Cheek Lines	2007	3.65
516	4 Juniors / Spider-Man	4j005a	Dr. Octopus (Otto Octavius) / Doc Ock (Junior-fig)	2004	5.8
573	SpongeBob SquarePants	bob007	SpongeBob - Shocked Look	2007	3.45
573	SpongeBob SquarePants	bob008	SpongeBob - Intent Look, Tongue Out	2007	3.61
34	Space / Mars Mission	mm003	Mars Mission Astronaut with Helmet and Messy Hair and Stubble	2007	3.7
9	Castle / Fantasy Era	cas340	Fantasy Era - Crown Knight Plain with Breastplate, Grille Helmet, Vertical Cheek Lines	2007	4.55
9	Castle / Fantasy Era	cas341	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Dual Sided Head	2007	3.7
167	Duplo	47394pb091	Duplo Figure Lego Ville, Female, Dark Purple Legs, Light Violet Top, Light Violet Hands, Reddish Brown Hair	2005	17.1
67	Town / City	cty0048	Overalls with Tools in Pocket Blue, Blue Cap, Beard around Mouth	2007	3.35
568	Exo-Force	exf020	Hitomi	2007	3.72
65	Star Wars / Star Wars Episode 3	sw0162	Obi-Wan Kenobi - Light Nougat, Dark Orange Hair, Tan Legs, Gold Headset	2007	3.4
65	Star Wars / Star Wars Episode 3	sw0163	Kit Fisto	2007	4.22
67	Town / City	ovr031	Overalls Striped Blue with Pocket, Blue Legs, Red Construction Helmet, Cheek Lines, Dark Bluish Gray Hands	2007	3.37
67	Town / City / Gas Station	oct060	Octan - Blue Oil, Blue Legs, Black Cap, Smirk and Stubble Beard	2007	3.5
67	Town / City	twn060	Red Jacket with Zipper Pockets and Classic Space Logo, Dark Bluish Gray Legs, Black Helmet, Silver Sunglasses	2007	3.75
67	Town / City	cty0060	Red Shirt with 3 Silver Logos, Dark Blue Arms, Light Bluish Gray Legs, Glasses	2007	3.35
67	Town / City / Construction	cty0034	Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Orange Legs, Red Construction Helmet, Eyebrows, Thin Grin with Teeth	2007	3.35
65	Star Wars / Star Wars Episode 1	sw0164	Droideka - Destroyer Droid (Copper Top)	2007	13.9
9	Castle / Fantasy Era	cas342	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Smirk and Stubble Beard	2007	3.7
9	Castle / Fantasy Era	cas343	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, White Moustache and Beard	2007	3.75
9	Castle / Fantasy Era	cas345	Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Broad Brim, Curly Eyebrows and Goatee, Quiver	2007	4
9	Castle / Fantasy Era	cas344	Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Broad Brim, Dual Sided Head, Dark Bluish Gray Legs Quiver	2007	4
67	Town	twn044	Medium Blue Jacket, Dark Blue Legs, Reddish Brown Ponytail Hair	2007	3.55
67	Town	ovr032	Overalls Green with Pocket, Green Legs, Light Bluish Gray Male Hair	2007	3.39
67	Town	twn045	Dark Blue Jacket, Light Blue Shirt, Dark Bluish Gray Legs, Square Glasses, Dark Tan Female Hair	2007	3.38
167	Duplo	4555pb160	Duplo Figure, Female, Yellow Legs, Blue Top with Yellow and Blue Polka Dot Scarf, Yellow Arms, Fabuland Brown Hair	1986	18
548	Vikings	vik026	Viking Red Chess King - Horns Glued to Helmet	2006	3.81
548	Vikings	vik027	Viking Blue Chess King - Horns Glued to Helmet	2006	3.8
548	Vikings	vik028	Viking Red Chess Queen - Portions may be Glued	2006	5.22
548	Vikings	vik029	Viking Blue Chess Queen - Portions may be Glued	2006	5.23
548	Vikings	vik032	Viking Red Chess Bishop - Horns Glued to Helmet	2006	3.64
548	Vikings	vik033	Viking Blue Chess Bishop - Horns Glued to Helmet	2006	3.64
548	Vikings	vik034	Viking Red Chess Pawn - Horns Glued to Helmet	2006	3.66
548	Vikings	vik035	Viking Blue Chess Pawn - Horns Glued to Helmet	2006	3.65
67	Town / City / Hospital	doc032	Doctor - EMT Star of Life Button Shirt, White Legs, Black Male Hair, Glasses	2007	3.29
570	Batman I	bat021	Bane	2007	3.03
573	SpongeBob SquarePants	bob009	Robot SpongeBob without Sticker	2007	3.7
573	SpongeBob SquarePants	bob010	Robot Customer without Stickers	2007	5.15
167	Duplo / Western	4555pb257	Duplo Figure, Male, Black Legs, Nougat Top with White Stripes (American Indian Chief)	1998	21.01
34	Space / Mars Mission	mm004	Mars Mission Astronaut with Helmet and Sunglasses, Smirk, and Headset	2007	3.7
9	Castle / Fantasy Era	cas346	Fantasy Era - Skeleton Ship Captain	2007	3.02
9	Castle / Fantasy Era	cas347	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Broad Brim, Vertical Cheek Lines, Quiver	2007	3.72
9	Castle / Fantasy Era	cas348	Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Neck Protector, White Moustache and Beard	2007	3.72
9	Castle / Fantasy Era	cas349	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, 3 Spots under Left Eye	2007	3.72
573	SpongeBob SquarePants	bob010s	Robot Customer with Stickers	2007	6.72
573	SpongeBob SquarePants	bob009s	Robot SpongeBob with Sticker	2007	3.78
227	Harry Potter / Order of the Phoenix	hp086	Harry Potter, Gryffindor Stripe Torso, Dark Bluish Gray Legs	2007	3.72
570	Batman I	bat022	Batman, Light Bluish Gray Suit with Dark Blue Mask	2007	4.09
167	Duplo / Castle	47394pb092	Duplo Figure Lego Ville, Male Castle, Black Legs, Red Chest, Bright Light Orange Arms, Dark Bluish Gray Hands, Wide Grin	2004	12.3
65	Star Wars / Star Wars Episode 4/5/6	sw0165	K-3PO	2007	3
67	Town / City / Airport	air038	Airport - Blue 3 Button Jacket & Tie, Blue Hat, Dark Bluish Gray Legs	2007	3.43
67	Town / City	boat010	Overalls with Tools in Pocket Blue, Black Knit Cap	2007	3.38
67	Town / City	cty0049	Sanitary Engineer 2 - Green Legs, Glasses and Beard	2007	3.35
124	Train	trn222	Dark Blue Suit with Train Logo, Dark Bluish Gray Legs, Black Hat, Beard and Glasses	2007	3.38
67	Town / City / Police	cty0091	Police - City Suit with Blue Tie and Badge, Black Legs, Glasses, White Hat	2007	3.38
67	Town / City / Gas Station	oct053	Octan - Blue Oil, Dark Bluish Gray Legs, Red Cap, Glasses	2007	3.4
67	Town / Classic Town / Gas Station	exx004s	Exxon - Blue Legs, Red Hat (Sticker Torso)	1979	3.48
65	Star Wars / Star Wars Legends	sw0166	Shadow Trooper	2007	4.06
65	Star Wars / Star Wars Episode 4/5/6	sw0167	Hoth Rebel - Light Nougat Head, White Visor Goggles	2007	4.45
65	Star Wars / Star Wars Episode 4/5/6	sw0012b	Dak Ralter - Dark Bluish Gray Hips, Light Nougat Head	2007	3.59
65	Star Wars / Star Wars Episode 1	sw0168	R2-R7	2007	4.7
65	Star Wars / Star Wars Episode 1	sw0169	Republic Captain	2007	3.3
65	Star Wars / Star Wars Episode 1	sw0170	Republic Pilot	2007	3.4
65	Star Wars / Star Wars Episode 4/5/6	sw0171	Imperial Probe Droid (White Dish Stand, Lever on Top)	2007	8.5
65	Star Wars / Star Wars Episode 1	sw0172	Qui-Gon Jinn - Light Nougat Head, Brown Hood and Cape	2007	4
65	Star Wars / Star Wars Episode 1	sw0173	Obi-Wan Kenobi - Young, Light Nougat, Brown Hood and Cape, Tan Legs	2007	4
167	Duplo / Castle	47394pb093	Duplo Figure Lego Ville, Male Castle, Black Legs, Bright Light Orange Chest, Red Arms, Red Hands, Wide Crooked Grin	2004	12.3
65	Star Wars / Star Wars Episode 4/5/6	sw0174	Obi-Wan Kenobi - Old, Light Nougat	2007	3.26
65	Star Wars / Star Wars Episode 4/5/6	sw0175	Princess Leia - Light Nougat, White Dress, Small Eyes	2007	3.8
65	Star Wars / Star Wars Episode 4/5/6	sw0176	Luke Skywalker - Light Nougat, Long Hair, White Tunic, Tan Legs	2007	3.4
570	Batman I	bat023	The Riddler with Complete Jet Pack	2007	5.58
124	Train	trn138	Dark Blue Suit with Train Logo, Sand Blue Legs, Dark Red Hat - Conductor	2007	3.38
67	Town / City	trn139	Shirt with 2 Pockets No Collar, Blue Legs, Blue Cap	2007	3.35
67	Town / City	trn140	Red Jacket with Zipper Pockets and Classic Space Logo, Black Legs, Reddish Brown Flat Top Hair	2007	3.7
67	Town / City	trn141	Overalls with Tools in Pocket Blue, Red Construction Helmet, Cheek Lines	2007	3.34
67	Town / City	trn142	Suit Black, Reddish Brown Male Hair, Thin Grin with Teeth	2007	3.29
167	Duplo / Basic Set	dupfig040	Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Earth Orange Hair, Nose Freckles	1979	9
9	Castle / Fantasy Era	cas350	Fantasy Era - Crown Knight Plain with Breastplate, Helmet with Visor, Curly Eyebrows and Goatee, Black Hips, Light Bluish Gray Legs	2007	5
65	Star Wars / Star Wars Episode 1	sw0172a	Qui-Gon Jinn - Light Nougat Head with Black Chin Dimple, Brown Hood and Cape	2007	3.89
67	Town / City / Police	cty0092	Police - City Suit with Blue Tie and Badge, Black Legs, White Helmet, Tran-Black Visor, Smile	2007	4
67	Town / City	chef016	Chef - White Torso with 8 Buttons, Light Bluish Gray Legs	2007	3.8
67	Town / City	par062	Surfboard on Ocean - Blue Legs, Reddish Brown Ponytail Hair	2007	3.71
65	Star Wars / Star Wars Episode 4/5/6	sw0177	AT-AT Driver (Bluish Grays, Black Head, Stormtrooper Helmet)	2007	4.12
65	Star Wars / Star Wars Episode 4/5/6	sw0178	General Maximillian Veers - Goggles Print and Dark Bluish Gray Helmet	2007	3.71
9	Castle / Fantasy Era	cas351	Fantasy Era - Evil Bishop (Chess Piece)	2007	4
9	Castle / Fantasy Era	cas352	Fantasy Era - Crown Bishop (Chess Piece)	2007	4
9	Castle / Fantasy Era	cas353	Fantasy Era - Evil Queen (Chess Piece)	2007	5.87
65	Star Wars / Star Wars Episode 4/5/6	sw0179	Han Solo - Light Nougat, Black Vest	2007	3.25
67	Town / City / Fire	cty0093	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Smirk and Stubble Beard	2007	3.42
167	Duplo	4555pb258	Duplo Figure, Male, Blue Legs, Yellow Top with Wrench in Pocket, Yellow Cap, Asian Eyes	1989	16.49
9	Castle / Fantasy Era	cas358	Big Figure - Fantasy Era - Troll, Dark Tan with Copper Armor	2008	32.92
9	Castle / Fantasy Era	cas359	Fantasy Era - Troll Warrior 1 (Orc)	2008	3.75
9	Castle / Fantasy Era	cas356	Fantasy Era - Dwarf, Dark Brown Beard, Metallic Gold Helmet with Wings, Dark Red Arms, Smirk and Stubble Beard	2008	4.46
9	Castle / Fantasy Era	cas355	Fantasy Era - Dwarf, Dark Brown Beard, Copper Helmet with Studded Bands, Sand Blue Arms, Vertical Cheek Lines	2008	4.11
9	Castle / Fantasy Era	cas354	Fantasy Era - Dwarf, Black Beard, Metallic Silver Helmet with Studded Bands, Dark Blue Arms	2008	4.02
9	Castle / Fantasy Era	cas357	Fantasy Era - Dwarf, Dark Orange Beard, Metallic Silver Helmet with Wings, Dark Red Arms	2008	4.36
167	Duplo / Duplo, Town / Hospital	47394pb094	Duplo Figure Lego Ville, Male Medic, Sand Green Legs, White Top with Badge, Light Bluish Gray Hair, Brown Head, Glasses, Moustache	2007	15.5
167	Duplo / Duplo, Town / Hospital	47394pb095	Duplo Figure Lego Ville, Female, Medic, White Legs, White Top with ID Badge and EMT Star of Life Pattern, Reddish Brown Hair, Brown Eyes	2007	17
167	Duplo	47394pb103	Duplo Figure Lego Ville, Male, Blue Legs, Tan Pullover with Buttons and Stripes, Black Hair, Brown Eyes, Tan Hands	2004	15.5
167	Duplo	47394pb104	Duplo Figure Lego Ville, Female, Dark Purple Legs, Medium Violet Wrap Top with Necklace, Reddish Brown Hair, Medium Violet Hands	2004	17
167	Duplo / Duplo, Train	47394pb096	Duplo Figure Lego Ville, Male, Thomas & Friends Sir Topham Hatt (4506027)	2007	13
48	Belville	belvFair09a	Belville Fairy - Light Yellow with Moon Pattern (Millimy) - With Wings and Bow	2000	3.78
48	Belville	belvFair09	Belville Fairy - Light Yellow with Moon Pattern (Millimy)	2000	3.5
605	Indiana Jones	iaj001	Indiana Jones	2008	3.65
605	Indiana Jones / Last Crusade	iaj002	Henry Jones Sr. - Dark Bluish Gray Pith Helmet	2008	3.53
605	Indiana Jones / Last Crusade	iaj003	German Soldier 1	2008	3.72
153	Fabuland	fab001BHP	Fabuland Figure Hippo 3 - LEGO Centre / Birkenhead Point Sydney Pattern	?	8
153	Fabuland	fab002BHP	Fabuland Figure Horse 5 - LEGO Centre / Birkenhead Point Sydney Pattern	?	7
9	Castle / Fantasy Era	cas360	Fantasy Era - Crown Knight Scale Mail with Crown, Helmet with Neck Protector, Black Messy Hair and Stubble	2007	3.7
9	Castle / Fantasy Era	cas361	Fantasy Era - Crown Knight Scale Mail with Chest Strap, Helmet with Broad Brim, 3 Spots under Left Eye, Quiver	2007	4.05
67	Town / City / Police	cty0094	Police - City Suit with Blue Tie and Badge, Black Legs, Sunglasses, White Hat	2008	3.68
65	Star Wars / Star Wars Legends	sw0180	Darth Vader Battle Damaged	2008	3.41
65	Star Wars / Star Wars Legends	sw0181	Darth Vader's Apprentice	2008	3.33
65	Star Wars	sw0187	Rebel Fleet Trooper/Rebel Scout Trooper	2008	4.2
65	Star Wars / Star Wars The Clone Wars	sw0183	Anakin Skywalker (Clone Wars, Reddish Brown Arms)	2008	3.66
65	Star Wars	sw0184	Battle Droid Commander with Straight Arm and Yellow Torso	2008	1.43
227	Harry Potter / Goblet of Fire	hp069d	Voldemort, Glow In Dark Trans Head, Dark Bluish Gray Dementor Style Cape	2005	3.25
568	Exo-Force	exf022	Takeshi - Silver Armor	2008	3.99
573	SpongeBob SquarePants	bob012	Sandy Cheeks - Light Bluish Gray Legs	2008	5.2
573	SpongeBob SquarePants	bob013	Patrick - Astronaut	2008	2.92
